key,translation,locale
data_import_merchant.validation.merchant_not_found,Merchant not found.,en_US
data_import_merchant.validation.user_not_found,User not found.,en_US
data_import_merchant.validation.invalid_file_content_type,Invalid file content type.,en_US
merchant_product_data_import.validation.missing_required_header,The required field %header% is missing.,en_US
service_point.validation.service_point_key_exists,A service point with the same key already exists.,en_US
service_point.validation.service_point_key_is_not_unique,A service point with the same key already exists in request.,en_US
service_point.validation.service_point_key_wrong_length,A service point key must have length from %min% to %max% characters.,en_US
service_point.validation.service_point_name_wrong_length,A service point name must have length from %min% to %max% characters.,en_US
service_point.validation.store_does_not_exist,Store with name '%name%' does not exist.,en_US
service_point.validation.service_point_entity_not_found,Service point entity was not found.,en_US
service_point.validation.wrong_request_body,Wrong request body.,en_US
service_point.validation.country_entity_not_found,Country with iso2 code '%iso2Code%' does not exist.,en_US
service_point.validation.region_entity_not_found,Region with uuid '%uuid%' does not exist for country with iso2 code '%countryIso2Code%'.,en_US
service_point.validation.service_point_address_address1_wrong_length,Service Point Address Input address1 must have a length of %min% to %max% characters.,en_US
service_point.validation.service_point_address_address2_wrong_length,Service Point Address Input address2 must have a length of %min% to %max% characters.,en_US
service_point.validation.service_point_address_address3_wrong_length,Service Point Address Input address3 must have a length of %min% to %max% characters.,en_US
service_point.validation.service_point_address_city_wrong_length,A service point address city must have length from %min% to %max% characters.,en_US
service_point.validation.service_point_address_entity_not_found,Service point address entity was not found.,en_US
service_point.validation.service_point_address_zip_code_wrong_length,A service point address zip code must have length from %min% to %max% characters.,en_US
service_point.validation.service_point_address_already_exists,A service point address for the service point already exists.,en_US
service_point.validation.service_point_uuid_is_not_unique,A service point with the same uuid already exists in request.,en_US
service_point.validation.service_type_key_exists,A service type with the same key already exists.,en_US
service_point.validation.service_type_key_wrong_length,A service type key must have length from %min% to %max% characters.,en_US
service_point.validation.service_type_key_is_not_unique,A service type with the same key already exists in request.,en_US
service_point.validation.service_type_name_exists,A service type with the same name already exists.,en_US
service_point.validation.service_type_name_wrong_length,A service type name must have length from %min% to %max% characters.,en_US
service_point.validation.service_type_name_is_not_unique,A service type with the same name already exists in request.,en_US
service_point.validation.service_type_entity_not_found,The service type entity was not found.,en_US
service_point.validation.service_poinst_service_key_exists,A service with the same key already exists.,en_US
service_point.validation.service_key_wrong_length,A service key must have length from %min% to %max% characters.,en_US
service_point.validation.service_key_is_not_unique,A service with the same key already exists in request.,en_US
service_point.validation.service_type_relation_already_exists,A service with defined relation of service point and service type already exists.,en_US
service_point.validation.service_type_relation_is_not_unique,A service with defined relation of service pint and service type already exists in request.,en_US
service_point.validation.service_entity_not_found,The service entity was not found.,en_US
service_point.validation.service_key_immutability,The service key is immutable.,en_US
service_point.validation.service_type_key_immutability,The service type key is immutable.,en_US
service_point.validation.service_key_exists,A service with the same key already exists.,en_US
service_points_rest_api.error.endpoint_not_found,The endpoint is not found.,en_US
service_points_rest_api.error.service_point_identifier_is_not_specified,The service point identifier is not specified.,en_US
service_point_widget.search,"Search for Store, zip code or city...",en_US
service_point_widget.select_store_action,Select store,en_US
service_point_widget.no_results,Nothing found...,en_US
service_point_cart.checkout.validation.error,"Selected service point ""%uuid%"" is not available for the store ""%store_name%""",en_US
service_point_widget.validation.error.service_point_not_selected,Please select service point.,en_US
service_point_widget.validation.error.billing_address_not_provided,Please add billing address manually.,en_US
service_point_widget.select_location_action,Select a service shop,en_US
service_point_widget.change_action,Change,en_US
service_point_widget.select_your_store_title,Select your store,en_US
service_point_widget.search,"Search for Store, zip code or city...",en_US
service_point_widget.select_store_action,Select store,en_US
service_point_widget.no_results,Nothing found...,en_US
shipment_type.name.shipment_type_delivery,Delivery,en_US
shipment_type.name.shipment_type_pickup,Pickup,en_US
shipment_type.validation.shipment_type_entity_not_found,A delivery type entity was not found.,en_US
shipment_type.validation.shipment_type_key_exists,A delivery type with the same key already exists.,en_US
shipment_type.validation.shipment_type_key_is_not_unique,At least two delivery types in this request have the same key.,en_US
shipment_type.validation.shipment_type_key_invalid_length,A delivery type key must have a length from %min% to %max% characters.,en_US
shipment_type.validation.shipment_type_name_invalid_length,A delivery type name must have a length from %min% to %max% characters.,en_US
shipment_type.validation.store_does_not_exist,A store with the name ‘%name%’ does not exist.,en_US
shipment_types_rest_api.error.shipment_type_not_available,"Selected delivery type ""%name%"" is not available.",en_US
merchant_product_offer.view_seller,View Seller,en_US
merchant_product_offer.sold_by,Sold by,en_US
product-offer.info.product-offer-inactive.removed,Inactive item %sku% was removed from your shopping cart.,en_US
product-offer.info.reference.invalid,Product offer reference not found for product with SKU '%sku%'.,en_US
product-offer.message.not-active-or-approved,Product offer not active for product with SKU '%sku%'.,en_US
merchant_product_offer_widget.merchant_name,Merchant,en_US
self_service_portal.asset.selector.label,Assign this item to an asset,en_US
self_service_portal.asset.selector.button,Select asset,en_US
self_service_portal.asset.modal.header,Assign asset,en_US
self_service_portal.asset.item.button,Assign,en_US
self_service_portal.asset.item.serial,Serial,en_US
self_service_portal.asset.selector.search_placeholder,"Search by name, reference or serial number",en_US
self_service_portal.asset.selector.no_assets_available,No assets available,en_US
self_service_portal.asset.selector.change,Change,en_US
self_service_portal.asset.compatibility.compatible,Compatible,en_US
self_service_portal.asset.compatibility.not_compatible,Not Compatible,en_US
cart.shipping,Shipping,en_US
self_service_portal.asset.assigned_asset,Assigned Asset,en_US
self_service_portal.asset.name,Asset Name,en_US
self_service_portal.asset.serial_number,Asset Serial number,en_US
self_service_portal.asset.compatibility,Asset Compatibility,en_US
self_service_portal.service.cancellation.error.no_items,No order items provided.,en_US
self_service_portal.service.cancel_service,Cancel Service,en_US
