key,translation,locale
merchant_relation_request_page.merchant_relation_request_detail.business_unit_owner,Власник бізнес-підрозділу,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.business_units,Бізнес-підрозділи,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.details,Контактні дані,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.first_name,Ім'я,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.last_name,Прізвище,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.email,E-mail,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.additional_details,Додаткові деталі,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.comment_from_merchant,Коментар від продавця,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.title.pending,Запит на відносини з продавцем очікує на розгляд.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.title.canceled,Запит на відносини з продавцем скасовано.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.title.approved,Запит на відносини з продавцем затверджено.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.title.rejected,Запит на відносини з продавцем відхилено.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.description.pending,Продавець ще не розглянув ваш запит. Ви можете його скасувати.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.description.canceled,Цей запит було скасовано. Ви можете створити новий запит.,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.description.approved,Створено такі відносини з продавцями:,uk_UA
merchant_relation_request_page.merchant_relation_request_detail.notification.description.rejected,"Продавець відхилив ваш запит. Якщо у вас є питання, зв'яжіться з продавцем.",uk_UA
merchant_relation_request_page.merchant_relation_request_detail.labels.company,Компанія,uk_UA
merchant_relationship_page.table.header.merchant,Продавець,uk_UA
merchant_relationship_page.table.header.business_unit_owner,Власник бізнес-підрозділу,uk_UA
merchant_relationship_page.table.header.business_units,Бізнес-підрозділи,uk_UA
merchant_relationship_page.table.header.created,Створено,uk_UA
merchant_relationship_page.table.header.actions,Дії,uk_UA
merchant_relationship_page.table.action.view,Переглянути,uk_UA
merchant_relationship_widget.merchant_relationship_links_list.view,Переглянути,uk_UA
company.account.merchant_relations,Відносини з продавцями,uk_UA
merchant_relationship_page.table.filter.apply,Застосувати,uk_UA
merchant_relationship_page.merchant_relationsip_detail,Відносини з продавцем,uk_UA
merchant_relationship_page.merchant_relationsip_detail.date_created,Дата створення,uk_UA
merchant_relationship_page.merchant_relationsip_detail.company_details,Дані компанії,uk_UA
merchant_relationship_page.merchant_relationsip_detail.company,Компанія,uk_UA
merchant_relationship_page.merchant_relationsip_detail.business_unit_owner,Власник бізнес-підрозділу,uk_UA
merchant_relationship_page.merchant_relationsip_detail.business_units,Бізнес-підрозділи,uk_UA
merchant_relationship_page.merchant_relationsip_detail.view,Переглянути,uk_UA
merchant_relationship_page.merchant_relationship.business_unit_owner,Власник бізнес-підрозділу,uk_UA
merchant_relationship_page.merchant_relationship.business_unit_owner.placeholder,Виберіть власника бізнес-підрозділу,uk_UA
merchant_relationship_page.merchant_relationship.merchant,Продавець,uk_UA
merchant_relationship_page.merchant_relationship.merchant.placeholder,Виберіть продавця,uk_UA
merchant_relationship_page.merchant_relationship.active_filters,Активні фільтри:,uk_UA
merchant_relationship_page.merchant_relationship.reset_all,Скинути все,uk_UA
merchant_relationship.mail.trans.merchant_relationship_delete.subject,Ваші відносини з продавцем припинено.,uk_UA
merchant_relationship.mail.trans.merchant_relationship_delete.salutation,"Вітаємо,",uk_UA
merchant_relationship.mail.trans.merchant_relationship_delete.main_text,Продавець %merchant_name% припинив ваші відносини. У разі питань зв'яжіться з продавцем.,uk_UA
merchant_relationship.mail.trans.merchant_relationship_delete.link,Зв'язатися з продавцем,uk_UA
merchant_commission.validation.currency_does_not_exist,Валюти з кодом ‘%code%’ не існує.,uk_UA
merchant_commission.validation.merchant_commission_description_invalid_length,Опис комісії продавця повинен мати довжину від %min% до %max% символів.,uk_UA
merchant_commission.validation.merchant_commission_key_exists,Комісія продавця з ключем ‘%key%’ уже існує.,uk_UA
